Sample_ID,Bioproject,Name_cn,Name,Whiteness_Degree_of_Complete_Grain(%),Whiteness_Degree_of_Dead_Grain(%),Amylose_Content_of_Grain(%),Protein_Content_of_Grain(%),Taste_Score_of_Cooked_Grain,Water_Content_of_Grain,Awn_Length(cm),Grain_Length(mm),Grain_Width(mm),Grain_Thickness(mm),1000_Grain_Weight(g),"Heading_Date(50%,days)",Flag_Leaf_Length(cm),Flag_Leaf_Width(cm),Leaf_Blade_Width(cm),Leaf_Sheath_Color,Plant_Height(cm),Panicle_Length(cm),Culm_Length(cm),SPAD_Value_of_Flag_Leaf,Tiller_Number_per_Plant(num),Blighted_Grains_per_Plant(num),Blighted_Grains_per_Panicle(num),Blighted_Grains_Weight_per_Plant(g),Filled_Grains_per_Plant(num),Filled_Grains_per_Panicle(num),Filled_Grains_Weight_per_Plant(g),Grain_Number_per_Panicle(num),Seed_Setting_Rate(%),Grain_Yield_per_Plant(g),Panicle_Number_per_Plant(num),Number_of_Productive_Panicle_per_Plant(num),Panicle_Weight(g),Spikelet_Number_per_Panicle(num),Panicle_Weight_per_Plant(g),Yield_per_Plant(g),Cd_concentration,Treatment,Years,Region
SRR11661838,PRJNA629658,,Dayeqingzhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356,,2017,Beishan
SRR11661839,PRJNA629658,,Danuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6195,,2017,Beishan
SRR11661840,PRJNA629658,,Xianluonuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278,,2017,Beishan
SRR11661841,PRJNA629658,,Damanuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7485,,2017,Beishan
SRR11661842,PRJNA629658,,Conggui-314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5995,,2017,Beishan
SRR11661843,PRJNA629658,,Congbannuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214,,2017,Beishan
SRR11661844,PRJNA629658,,Cnar 2888-B-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,,2017,Beishan
SRR11661845,PRJNA629658,,Chuangxiang-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2355,,2017,Beishan
SRR11661846,PRJNA629658,,Chonggezao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3655,,2017,Beishan
SRR11661847,PRJNA629658,,Changguzao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2575,,2017,Beishan
SRR11661848,PRJNA629658,,Madagascar-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,2017,Beishan
SRR11661849,PRJNA629658,,Changgunuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40075,,2017,Beishan
SRR11661850,PRJNA629658,,Bairizao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3275,,2017,Beishan
SRR11661851,PRJNA629658,,Bainuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4765,,2017,Beishan
SRR11661852,PRJNA629658,,Baichihe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3735,,2017,Beishan
SRR11661853,PRJNA629658,,Lansuixingbennai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25275,,2017,Beishan
SRR11661854,PRJNA629658,,Bawangbian1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4695,,2017,Beishan
SRR11661855,PRJNA629658,,Babaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3535,,2017,Beishan
SRR11661856,PRJNA629658,,Aizihonggu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2335,,2017,Beishan
SRR11661857,PRJNA629658,,Aihechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1935,,2017,Beishan
SRR11661858,PRJNA629658,,Zakha(Acc 67859),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2685,,2017,Beishan
SRR11661859,PRJNA629658,,R875-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,,2017,Beishan
SRR11661860,PRJNA629658,,R1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92875,,2017,Beishan
SRR11661861,PRJNA629658,,R09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.207,,2017,Beishan
SRR11661862,PRJNA629658,,Was 169-B-B-4-2-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7675,,2017,Beishan
SRR11661863,PRJNA629658,,Wab 450-11-1-P31-1-Hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153,,2017,Beishan
SRR11661864,PRJNA629658,,Uchuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08125,,2017,Beishan
SRR11661865,PRJNA629658,,U6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23375,,2017,Beishan
SRR11661866,PRJNA629658,,U418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,2017,Beishan
SRR11661867,PRJNA629658,,Irga425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.561,,2017,Beishan
SRR11661868,PRJNA629658,,U4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1285,,2017,Beishan
SRR11661869,PRJNA629658,,U298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3245,,2017,Beishan
SRR11661870,PRJNA629658,,B459B-Pn-132-8-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,,2017,Beishan
SRR11661871,PRJNA629658,,U236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,,2017,Beishan
SRR11661872,PRJNA629658,,U14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2305,,2017,Beishan
SRR11661873,PRJNA629658,,U13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,2017,Beishan
SRR11661874,PRJNA629658,,U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158,,2017,Beishan
SRR11661875,PRJNA629658,,Irga423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.207,,2017,Beishan
SRR11661876,PRJNA629658,,Taichung 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44875,,2017,Beishan
SRR11661878,PRJNA629658,,Pr 26873-Pj 21-2-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378,,2017,Beishan
SRR11661879,PRJNA629658,,As996-1K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285,,2017,Beishan
SRR11661880,PRJNA629658,,Paro Dumbja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.649,,2017,Beishan
SRR11661881,PRJNA629658,,Parassana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2465,,2017,Beishan
SRR11661882,PRJNA629658,,Oryzica Sabana 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1615,,2017,Beishan
SRR11661884,PRJNA629658,,Omcs95-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,2017,Beishan
SRR11661885,PRJNA629658,,Om 5636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,2017,Beishan
SRR11661886,PRJNA629658,,Br-161-2B-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1095,,2017,Beishan
SRR11661887,PRJNA629658,,Neda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.298,,2017,Beishan
SRR11661888,PRJNA629658,,Nakabawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0885,,2017,Beishan
SRR11661889,PRJNA629658,,Mk9-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.205,,2017,Beishan
SRR11661890,PRJNA629658,,Malawi Faya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.127,,2017,Beishan
SRR11661891,PRJNA629658,,Ir 77542-345-1-1-1-1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.462,,2017,Beishan
SRR11661892,PRJNA629658,,Wat317-Was-B-55-4-3-5-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33725,,2017,Beishan
SRR11661893,PRJNA629658,,Lieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193,,2017,Beishan
SRR11661894,PRJNA629658,,Kiyaleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0845,,2017,Beishan
SRR11661895,PRJNA629658,,Khiri(Acc 76386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1645,,2017,Beishan
SRR11661896,PRJNA629658,,Ir 874B2-108-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1345,,2017,Beishan
SRR11661897,PRJNA629658,,Cypress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,2017,Beishan
SRR11661898,PRJNA629658,,Ir 72864-80-1-2-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6705,,2017,Beishan
SRR11661899,PRJNA629658,,Songhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208,,2017,Beishan
SRR11661900,PRJNA629658,,Makedongzhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264,,2017,Beishan
SRR11661901,PRJNA629658,,Caohezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1745,,2017,Beishan
SRR11661902,PRJNA629658,,Chokoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2515,,2017,Beishan
SRR11661903,PRJNA629658,,Buluoxian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24975,,2017,Beishan
SRR11661904,PRJNA629658,,Zhuyezao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2855,,2017,Beishan
SRR11661905,PRJNA629658,,Zhuxi-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254,,2017,Beishan
SRR11661906,PRJNA629658,,Zhongjian-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3745,,2017,Beishan
SRR11661907,PRJNA629658,,Bs82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0855,,2017,Beishan
SRR11661908,PRJNA629658,,Zhejiang-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2165,,2017,Beishan
SRR11661909,PRJNA629658,,Zaomagu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1085,,2017,Beishan
SRR11661910,PRJNA629658,,Zaogu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5765,,2017,Beishan
SRR11661911,PRJNA629658,,Xiangzaoxian-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24825,,2017,Beishan
SRR11661912,PRJNA629658,,Bs22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,2017,Beishan
SRR11661913,PRJNA629658,,Xiangzaoxian-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25425,,2017,Beishan
SRR11661914,PRJNA629658,,Xiangzaoxian-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1675,,2017,Beishan
SRR11661915,PRJNA629658,,Xiyesu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166,,2017,Beishan
SRR11661916,PRJNA629658,,Tuanguzao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6335,,2017,Beishan
SRR11661917,PRJNA629658,,Bs114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074,,2017,Beishan
SRR11661918,PRJNA629658,,Shuangke-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2685,,2017,Beishan
SRR11661919,PRJNA629658,,Nantehao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7605,,2017,Beishan
SRR11661920,PRJNA629658,,Mayuzhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.689,,2017,Beishan
SRR11661921,PRJNA629658,,Mazaohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2535,,2017,Beishan
SRR11661922,PRJNA629658,,Maguzinuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2255,,2017,Beishan
SRR11661924,PRJNA629658,,Leihuozhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25225,,2017,Beishan
SRR11661925,PRJNA629658,,Bs110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.197,,2017,Beishan
SRR11661926,PRJNA629658,,Jiayu-948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4545,,2017,Beishan
SRR11661927,PRJNA629658,,Huxuzao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,,2017,Beishan
SRR11661928,PRJNA629658,,In 79-2-1-3-3-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9115,,2017,Beishan
SRR11661929,PRJNA629658,,Houjiaozao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,2017,Beishan
SRR11661930,PRJNA629658,,Hong-410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5325,,2017,Beishan
SRR11661931,PRJNA629658,,Hezizhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255,,2017,Beishan
SRR11661932,PRJNA629658,,Guilengnuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.498,,2017,Beishan
SRR11661933,PRJNA629658,,Guihuazhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3325,,2017,Beishan
SRR11661934,PRJNA629658,,Guangluai-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5545,,2017,Beishan
SRR11661935,PRJNA629658,,Guangluai-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4105,,2017,Beishan
SRR11661936,PRJNA629658,,Bkn 6809-74-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.961,,2017,Beishan
SRR11661937,PRJNA629658,,Ganzaoxian-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46925,,2017,Beishan
SRR11661938,PRJNA629658,,Ganzaoxian-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1595,,2017,Beishan
SRR11661939,PRJNA629658,,Ganzaoxian-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.332,,2017,Beishan
SRR11661940,PRJNA629658,,Iet8580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.616,,2017,Beishan
SRR11661941,PRJNA629658,,Ganzaoxian-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5375,,2017,Beishan
SRR11661942,PRJNA629658,,Changyangzao-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6115,,2017,Beishan
SRR11661943,PRJNA629658,,Changshazhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2465,,2017,Beishan
SRR11661944,PRJNA629658,,Baizaohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3155,,2017,Beishan
SRR11661945,PRJNA629658,,Baimimozhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2395,,2017,Beishan
SRR11661946,PRJNA629658,,Baikezhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.257,,2017,Beishan
SRR11661947,PRJNA629658,,95-Hai-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2235,,2017,Beishan
SRR11661948,PRJNA629658,,Baikezao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51375,,2017,Beishan
SRR11661949,PRJNA629658,,Baijiao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221,,2017,Beishan
SRR11661950,PRJNA629658,,Bashizao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2895,,2017,Beishan
SRR11661951,PRJNA629658,,Iet3137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296,,2017,Beishan
SRR11661952,PRJNA629658,,Aizizhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.108,,2017,Beishan
SRR11661953,PRJNA629658,,Zuobabai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.707,,2017,Beishan
SRR11661954,PRJNA629658,,Zhuzainuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2515,,2017,Beishan
SRR11661955,PRJNA629658,,Zhou-903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.223,,2017,Beishan
SRR11661956,PRJNA629658,,Zhongxiang-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212,,2017,Beishan
SRR11661957,PRJNA629658,,Zhenxian232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408,,2017,Beishan
SRR11661958,PRJNA629658,,92Hao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.363,,2017,Beishan
SRR11661959,PRJNA629658,,Zhenzhuai-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1925,,2017,Beishan
SRR11661960,PRJNA629658,,Zaoshuxianghei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2535,,2017,Beishan
SRR11661962,PRJNA629658,,Zaobaihuazhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3555,,2017,Beishan
SRR11661963,PRJNA629658,,Idsa 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7725,,2017,Beishan
SRR11661964,PRJNA629658,,Yuehang-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4655,,2017,Beishan
SRR11661965,PRJNA629658,,Yuefengzhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.669,,2017,Beishan
SRR11661966,PRJNA629658,,Yuzhenxiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.498,,2017,Beishan
SRR11661967,PRJNA629658,,Yuxiangzhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.368,,2017,Beishan
SRR11661968,PRJNA629658,,Yuchi231-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2905,,2017,Beishan
SRR11661969,PRJNA629658,,5Bs43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135,,2017,Beishan
SRR11661970,PRJNA629658,,Was 63-22-1-1-3-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2555,,2017,Beishan
SRR11661971,PRJNA629658,,Yiyangzhong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.442,,2017,Beishan
SRR11661972,PRJNA629658,,Yimianzhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,,2017,Beishan
SRR11661973,PRJNA629658,,Yaozhandahe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1075,,2017,Beishan
SRR11661974,PRJNA629658,,Yangfuxian-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,2017,Beishan
SRR11661975,PRJNA629658,,Yangdao-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7085,,2017,Beishan
SRR11661976,PRJNA629658,,Iac25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0615,,2017,Beishan
SRR11661977,PRJNA629658,,Yangdao-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7005,,2017,Beishan
SRR11661978,PRJNA629658,,Yangdao-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3605,,2017,Beishan
SRR11661979,PRJNA629658,,Yaponian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.431,,2017,Beishan
SRR11661980,PRJNA629658,,Xuanzhan-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.555,,2017,Beishan
SRR11661981,PRJNA629658,,5Bs30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.373,,2017,Beishan
SRR11661982,PRJNA629658,,Xuanzhan-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5415,,2017,Beishan
SRR11661983,PRJNA629658,,Xugunuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.472,,2017,Beishan
SRR11661984,PRJNA629658,,Xiaomazhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3745,,2017,Beishan
SRR11661985,PRJNA629658,,Xiangzhongxian-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2465,,2017,Beishan
SRR11661986,PRJNA629658,,Xiangwanxian-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25925,,2017,Beishan
SRR11661987,PRJNA629658,,H014-1-1-B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,,2017,Beishan
SRR11661988,PRJNA629658,,Xiangwanxian-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,2017,Beishan
SRR11661989,PRJNA629658,,Xiangwanxian-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.236,,2017,Beishan
SRR11661990,PRJNA629658,,Xiangwanxian-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281,,2017,Beishan
SRR11661991,PRJNA629658,,Xiangwanxian-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556,,2017,Beishan
SRR11661992,PRJNA629658,,5Bs26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.367,,2017,Beishan
SRR11661993,PRJNA629658,,Xiangwanxian-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2135,,2017,Beishan
SRR11661994,PRJNA629658,,Xiangwanxian-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4025,,2017,Beishan
SRR11661995,PRJNA629658,,Xiangwanxian-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2325,,2017,Beishan
SRR11661996,PRJNA629658,,Xiangzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96125,,2017,Beishan
SRR11661997,PRJNA629658,,Xiyangguzhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354,,2017,Beishan
SRR11661998,PRJNA629658,,Xizhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8475,,2017,Beishan
SRR11661999,PRJNA629658,,H013-5-3-B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113,,2017,Beishan
SRR11662000,PRJNA629658,,Wubaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3815,,2017,Beishan
SRR11662002,PRJNA629658,,Wandao-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.501,,2017,Beishan
SRR11662003,PRJNA629658,,5Bs102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3625,,2017,Beishan
SRR11662004,PRJNA629658,,Wanxianzibao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275,,2017,Beishan
SRR11662005,PRJNA629658,,Tuannuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.784,,2017,Beishan
SRR11662006,PRJNA629658,,Tuangunuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6105,,2017,Beishan
SRR11662007,PRJNA629658,,Tongzizao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2695,,2017,Beishan
SRR11662008,PRJNA629658,,Tonghenuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06375,,2017,Beishan
SRR11662009,PRJNA629658,,Teqingxian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0545,,2017,Beishan
SRR11662010,PRJNA629658,,Sichuandagu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28875,,2017,Beishan
SRR11662011,PRJNA629658,,Shuangpingtou Nongken58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.226,,2017,Beishan
SRR11662012,PRJNA629658,,Shuangkang-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2675,,2017,Beishan
SRR11662013,PRJNA629658,,Shuangguike-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4685,,2017,Beishan
SRR11662014,PRJNA629658,,Bindeshwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389,,2017,Beishan
SRR11662015,PRJNA629658,,Shenshuinuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1435,,2017,Beishan
SRR11662016,PRJNA629658,,Shenglixian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4265,,2017,Beishan
SRR11662017,PRJNA629658,,Shennonghui-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6475,,2017,Beishan
SRR11662018,PRJNA629658,,Shazhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45175,,2017,Beishan
SRR11662019,PRJNA629658,,Sanbaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415,,2017,Beishan
SRR11662020,PRJNA629658,,Gz 948-2-2-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292,,2017,Beishan
SRR11662021,PRJNA629658,,Qingnongai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3175,,2017,Beishan
SRR11662022,PRJNA629658,,Qingliuai-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.551,,2017,Beishan
SRR11662023,PRJNA629658,,Qindao-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4045,,2017,Beishan
