Sample_ID,Bioproject,Name,Name_cn,Number of one seed per pod,Ratio of one seed per pod,Number of two seed per pod,Ratio of two seed per pod,Number of three seed per pod,Ratio of three seed per pod,Number of four seed per pod,Ratio of four seed per pod,L_Ala content,L_Asp/Asn content,Beginning bloom date,Beginning pod date,Branch pod number,Chlorophyll content,FA16 content,FA16 ratio,FA18 content,FA18 ratio,FA18_1 content,FA18_1 ratio,FA18_2 content,FA18_2 ratio,FA18_3 content,FA18_3 ratio,FA content,Full bloom date,Flower color,Full pod date,L_Glu/Gln content,L_Gly content,Hilum color,Height of the lowest pod,100-seed weight(g),L_Ile content,Last bloom date,Leaf length,Lodging,Leaf shape,Leaf width,L_Leu content,L_Lys content,Pod maturity date,Branch shape,Pubescence color,Pod density,Podding habit,Plant height,Protein content,Pod shattering,Plant weight,L_Phe content,Seed brightness,Seed coat color,Seed length,Seedling date,Stem node number,Stem pod number,Sterial pod number,Seed shape,Seed thickness,Stem diameter,Stem shape,Seed width,Seed weight per plant,L_Ser content,Total pod number,Total seed number,L_Thr content,L_Tyr content,Valid branch number,L_Val content,Branch node number,Chlorophyll content(last bloom),Chlorophyll content(full bloom),Invalid branch number,Leaf color,Leaf length(before bloom),Leaf length(last bloom),Leaf length(full bloom),Leaf width(before bloom),Leaf width(full bloom),Leaf width(last bloom),Nodule number,Overground biomass,Pod color,Pod damaged by insect,Seedling color,Soybean mosaic virus,Hilum diffusion,Plant stem weight,Seed damaged by insect,As75 content,B11 content,Ca43 content,Cd114 content,Co59 content,Cr52 content,Cu65 content,Fe57 content,K39 content,Mg25 content,Mn55 content,Na23 content,Ni60 content,P31 content,Pb208 content,Resistance to cyst nematode 3,Resistance to cyst nematode 4,Rb85 content,S34 content,Se82 content,Sr88 content,Ti47 content,Zn66 content,Treatment,Years,Region,Region_cn
SRR5902995,PRJNA394629,Zheng Ning Lv Huang Dou,正宁绿黄豆,14.6,0.231746,39.4,0.625397,9,0.142857,0,0,,,61,,,,,,,,,,,,,,,,1,,,,3,5,13.1,,,,,,,,,147,,2,,,87.2,,1,,,2,2,,5,17.2,,,1,,,,,367.4,,63,120.4,,,3.4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5902995,PRJNA394629,Zheng Ning Lv Huang Dou,正宁绿黄豆,9.2,0.418182,11.6,0.527273,1.2,0.0545455,0,0,,,61,,,,,,,,,,,,,,,,1,,,,3,6.2,12.7,,,,,,,,,148,,2,,,53.6,,1,,,2,2,,4,18,,,3,,,,,85,,22,36,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5902994,PRJNA394629,Huan Xian Yang Yan Jing Dou,环县羊眼睛豆,20.2,0.358156,33.6,0.595745,2.6,0.0460993,0,0,,,61,,,,,,,,,,,,,,,,1,,,,3,7.2,18.3,,,,,,,,,143,,2,,,128,,1,,,2,5,,5,24,,,3,,,,,331.4,,56.4,95.2,,,5.8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5902994,PRJNA394629,Huan Xian Yang Yan Jing Dou,环县羊眼睛豆,12.6,0.617647,7.4,0.362745,0.4,0.0196078,0,0,,,60,,,,,,,,,,,,,,,,1,,,,3,4.8,19.9,,,,,,,,,148,,2,,,53.4,,1,,,2,5,,5,17.4,,,3,,,,,68.4,,20.4,28.6,,,2.6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5902996,PRJNA394629,Chi Cheng Lv Huang Dou,赤城绿黄豆,13.2,0.250951,24.2,0.460076,14.8,0.281369,0.4,0.00760456,,,46,,,,,,,,,,,,,,,,1,,,,4,6.8,19.3,,,,,,,,,130,,2,,,84.4,,1,,,2,2,,5,18.4,,,3,,,,,173.3,,52.6,107.6,,,3.2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5902996,PRJNA394629,Chi Cheng Lv Huang Dou,赤城绿黄豆,12.6,0.342391,16.2,0.440217,8,0.217391,0,0,,,39,,,,,,,,,,,,,,,,1,,,,4,5.4,16.4,,,,,,,,,133,,2,,,64.4,,2,,,2,2,,7,17.2,,,3,,,,,144.6,,36.8,69,,,2.4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5903126,PRJNA394629,Yang Tian Xiao Huang Dou,样田小黄豆,10.2,0.155488,37.2,0.567073,18.2,0.277439,0,0,,,54,,,,,,,,,,,,,,,,1,,,,5,5.8,16.9,,,,,,,,,135,,2,,,116.2,,1,,,2,1,,5,21.2,,,3,,,,,411,,65.6,139.2,,,3.6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5903126,PRJNA394629,Yang Tian Xiao Huang Dou,样田小黄豆,2.2,0.0866142,12.6,0.496063,10.6,0.417323,0,0,,,55,,,,,,,,,,,,,,,,1,,,,3,5.8,13.4,,,,,,,,,127,,2,,,58,,1,,,2,1,,5,15.2,,,3,,,,,137.1,,25.4,59.2,,,1.8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5903123,PRJNA394629,Tu Er Yan,兔儿眼,23,0.301837,42.8,0.56168,10.4,0.136483,0,0,,,57,,,,,,,,,,,,,,,,1,,,,3,7.8,19.6,,,,,,,,,146,,1,,,56.4,,1,,,2,1,,5,13.2,,,3,,,,,521.1,,76.2,139.8,,,3,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5903123,PRJNA394629,Tu Er Yan,兔儿眼,6.4,0.20915,20.2,0.660131,4,0.130719,0,0,,,58,,,,,,,,,,,,,,,,2,,,,3,10.2,14.2,,,,,,,,,132,,2,,,42.8,,1,,,2,1,,5,12.2,,,3,,,,,148.9,,30.6,58.8,,,1.2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5903124,PRJNA394629,Cang Zhou Da Qing Dou,沧州大青豆,13.4,0.273469,32.4,0.661224,3.2,0.0653061,0,0,,,80,,,,,,,,,,,,,,,,2,,,,3,6.8,30,,,,,,,,,155,,1,,,81.8,,2,,,2,2,,5,20.8,,,1,,,,,338.5,,49,87.8,,,4.8,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5903124,PRJNA394629,Cang Zhou Da Qing Dou,沧州大青豆,12.2,0.5,11.6,0.47541,0.6,0.0245902,0,0,,,80,,,,,,,,,,,,,,,,2,,,,3,16,24,,,,,,,,,153,,1,,,63.6,,1,,,2,2,,5,17.4,,,1,,,,,175.6,,24.4,37.2,,,2.4,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5903122,PRJNA394629,Da Hei Dou -1,大黑豆 (1),13.8,0.383333,15.2,0.422222,6.8,0.188889,0.2,0.00555556,,,50,,,,,,,,,,,,,,,,2,,,,3,3.2,20.3,,,,,,,,,135,,2,,,155.6,,1,,,2,2,,5,22.8,,,3,,,,,172.6,,36,65.4,,,3.8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5903122,PRJNA394629,Da Hei Dou -1,大黑豆 (1),9.2,0.686567,4,0.298507,0.2,0.0149254,0,0,,,53,,,,,,,,,,,,,,,,2,,,,3,4,20.2,,,,,,,,,149,,2,,,42.2,,1,,,2,3,,8,16.4,,,3,,,,,108.1,,13.4,17.8,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5903119,PRJNA394629,Da Li Hei Dou -1,大粒黑豆 (1),6.4,0.176796,14.6,0.403315,14.8,0.40884,0.4,0.0110497,,,34,,,,,,,,,,,,,,,,1,,,,4,4.4,18.3,,,,,,,,,116,,1,,,41.2,,1,,,2,3,,5,13.2,,,1,,,,,140,,36.2,81.6,,,3.2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5903119,PRJNA394629,Da Li Hei Dou -1,大粒黑豆 (1),2.6,0.240741,5,0.462963,3.2,0.296296,0,0,,,36,,,,,,,,,,,,,,,,1,,,,4,3.8,12.8,,,,,,,,,98,,1,,,32.6,,1,,,2,3,,5,9.8,,,1,,,,,67.2,,10.8,22.2,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5903120,PRJNA394629,Da Huang Jia,大黄荚,25.4,0.329016,36.6,0.474093,15,0.194301,0.2,0.00259067,,,61,,,,,,,,,,,,,,,,1,,,,4,3.2,20.3,,,,,,,,,143,,1,,,93.8,,2,,,2,3,,5,20.4,,,3,,,,,598.1,,77.2,144.4,,,4.6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5903120,PRJNA394629,Da Huang Jia,大黄荚,24.8,0.536797,19.2,0.415584,2.2,0.047619,0,0,,,60,,,,,,,,,,,,,,,,1,,,,2,4.2,18.6,,,,,,,,,141,,1,,,59.6,,2,,,2,3,,6,15.6,,,3,,,,,238.7,,46.2,69.8,,,2.8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5902774,PRJNA394629,Da He Dou,大褐豆,30.6,0.381546,44.4,0.553616,5.2,0.0648379,0,0,,,61,,,,,,,,,,,,,,,,1,,,,2,4.6,21.7,,,,,,,,,133,,2,,,72.6,,1,,,2,4,,5,14.4,,,3,,,,,560.2,,80.2,135,,,3.6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5902774,PRJNA394629,Da He Dou,大褐豆,22.6,0.594737,14.6,0.384211,0.8,0.0210526,0,0,,,70,,,,,,,,,,,,,,,,1,,,,3,3.8,21.5,,,,,,,,,143,,2,,,52.8,,1,,,2,4,,5,14.2,,,3,,,,,258.5,,38,54.2,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5902777,PRJNA394629,Dang Nian Chen,当年陈,19.4,0.243719,51.6,0.648241,8.6,0.10804,0,0,,,59,,,,,,,,,,,,,,,,1,,,,3,13.2,21,,,,,,,,,149,,2,,,141,,1,,,2,3,,5,25.8,,,3,,,,,297.2,,79.6,148.4,,,2.6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5902777,PRJNA394629,Dang Nian Chen,当年陈,11.8,0.475806,12,0.483871,1,0.0403226,0,0,,,60,,,,,,,,,,,,,,,,1,,,,3,11.6,18.3,,,,,,,,,151,,2,,,56.2,,1,,,2,3,,5,14.2,,,3,,,,,127.4,,24.8,38.8,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5902776,PRJNA394629,Qing Pi Dou -1,青皮豆 (1),50.4,0.339623,87.2,0.587601,10.8,0.0727763,0,0,,,72,,,,,,,,,,,,,,,,1,,,,5,5.4,11.9,,,,,,,,,155,,2,,,113.2,,1,,,2,2,,5,22.2,,,3,,,,,622.4,,148.4,257.2,,,6.2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5902776,PRJNA394629,Qing Pi Dou -1,青皮豆 (1),17.6,0.463158,16.2,0.426316,4.2,0.110526,0,0,,,79,,,,,,,,,,,,,,,,1,,,,5,6.8,8.7,,,,,,,,,148,,2,,,50.4,,1,,,2,2,,6,13.8,,,3,,,,,155.7,,38,62.6,,,1.2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5902771,PRJNA394629,Huang Dou,黄豆 (1),10.4,0.10338,33,0.328032,48.8,0.485089,8.4,0.083499,,,59,,,,,,,,,,,,,,,,1,,,,3,8.8,8.1,,,,,,,,,133,,2,,,177.8,,1,,,2,2,,5,28.8,,,5,,,,,168.3,,100.6,256.4,,,4.8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5902771,PRJNA394629,Huang Dou,黄豆 (1),9.4,0.140719,31.8,0.476048,24,0.359281,1.6,0.0239521,,,62,,,,,,,,,,,,,,,,1,,,,3,7.6,8,,,,,,,,,123,,2,,,74.6,,1,,,2,2,,5,18.6,,,5,,,,,169.2,,66.8,151.4,,,3.8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5902770,PRJNA394629,Mao Dou Zi,毛豆子,14.6,0.200549,46.4,0.637363,11.8,0.162088,0,0,,,43,,,,,,,,,,,,,,,,1,,,,3,3.4,12.3,,,,,,,,,131,,2,,,70.4,,1,,,2,1,,5,18.8,,,3,,,,,259.6,,72.8,142.8,,,3.8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5902770,PRJNA394629,Mao Dou Zi,毛豆子,12.6,0.45,13,0.464286,2.4,0.0857143,0,0,,,39,,,,,,,,,,,,,,,,1,,,,3,5,9.3,,,,,,,,,115,,2,,,36.4,,2,,,2,1,,6,12.6,,,5,,,,,112.8,,28,45.8,,,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5902920,PRJNA394629,Xin Yang Yang Yan Dou -1,信阳羊眼豆 (1),14.8,0.354067,25.6,0.61244,1.4,0.0334928,0,0,,,68,,,,,,,,,,,,,,,,1,,,,2,10.2,20.3,,,,,,,,,151,,2,,,101.6,,1,,,2,5,,5,20,,,3,,,,,195.4,,41.8,70.2,,,2.8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5902920,PRJNA394629,Xin Yang Yang Yan Dou -1,信阳羊眼豆 (1),20,0.480769,17.2,0.413462,4.4,0.105769,0,0,,,66,,,,,,,,,,,,,,,,1,,,,3,3.6,13.9,,,,,,,,,131,,2,,,73.2,,1,,,2,3,,7,17.4,,,3,,,,,243.7,,41.6,67.6,,,2.2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5902922,PRJNA394629,Yu Xian Xiao Zi Cao Hei Dou,禹县小籽糙黑豆,20,0.178571,80.4,0.717857,11.6,0.103571,0,0,,,61,,,,,,,,,,,,,,,,2,,,,3,9.2,12.6,,,,,,,,,147,,2,,,191.4,,1,,,2,3,,5,25.8,,,3,,,,,329.3,,112,215.6,,,5.6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5902922,PRJNA394629,Yu Xian Xiao Zi Cao Hei Dou,禹县小籽糙黑豆,14.6,0.392473,20.8,0.55914,1.8,0.0483871,0,0,,,78,,,,,,,,,,,,,,,,2,,,,3,8,8.8,,,,,,,,,141,,2,,,52.4,,2,,,2,3,,5,14.4,,,3,,,,,106.9,,37.2,61.6,,,2.8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5903050,PRJNA394629,Yan Cheng Qi Si Ni Dou,郾城气死泥豆,32.6,0.280069,73,0.627148,10.8,0.0927835,0,0,,,73,,,,,,,,,,,,,,,,1,,,,3,6.2,8.2,,,,,,,,,146,,2,,,129,,1,,,2,4,,5,24.8,,,3,,,,,349.4,,116.4,211,,,5.8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5903050,PRJNA394629,Yan Cheng Qi Si Ni Dou,郾城气死泥豆,10.6,0.230435,25.2,0.547826,10.2,0.221739,0,0,,,74,,,,,,,,,,,,,,,,1,,,,3,9.8,7.8,,,,,,,,,137,,2,,,65.4,,1,,,2,4,,6,16,,,3,,,,,178.7,,46,91.6,,,4.8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5903048,PRJNA394629,Ji Yuan Shui Bai Dou,济源水白豆,19.2,0.292683,39.6,0.603659,6.8,0.103659,0,0,,,68,,,,,,,,,,,,,,,,1,,,,3,11,17.6,,,,,,,,,151,,2,,,113,,1,,,3,1,,5,22.6,,,3,,,,,384,,65.6,118.8,,,2.8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5903048,PRJNA394629,Ji Yuan Shui Bai Dou,济源水白豆,33.4,0.503012,28.4,0.427711,4.6,0.0692771,0,0,,,68,,,,,,,,,,,,,,,,1,,,,3,12,16.2,,,,,,,,,148,,2,,,76.4,,1,,,3,1,,6,21.8,,,3,,,,,241.6,,66.4,104,,,2.8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5903047,PRJNA394629,Qin Yang Bai Dou,沁阳白豆,15.6,0.150289,52,0.500963,36,0.346821,0.2,0.00192678,,,68,,,,,,,,,,,,,,,,1,,,,3,10.8,16.6,,,,,,,,,151,,2,,,101.4,,1,,,3,1,,5,19,,,3,,,,,510.4,,103.8,228.4,,,8.6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5903047,PRJNA394629,Qin Yang Bai Dou,沁阳白豆,17.4,0.404651,22.6,0.525581,3,0.0697674,0,0,,,70,,,,,,,,,,,,,,,,1,,,,3,8.4,15.4,,,,,,,,,157,,,,,65.4,,1,,,3,1,,5,16.4,,,3,,,,,185.7,,43,71.6,,,4.4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5903046,PRJNA394629,Yong Cheng Xiao Jian Ke,永城小茧壳,28.4,0.323462,55.6,0.633257,3.8,0.0432802,0,0,,,70,,,,,,,,,,,,,,,,1,,,,3,12.2,11.3,,,,,,,,,150,,1,,,95.6,,1,,,3,1,,5,23.6,,,3,,,,,248.7,,87.8,151,,,2.8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5903046,PRJNA394629,Yong Cheng Xiao Jian Ke,永城小茧壳,31.2,0.468468,32.8,0.492492,2.6,0.039039,0,0,,,71,,,,,,,,,,,,,,,,1,,,,3,12.4,11.9,,,,,,,,,148,,1,,,74.8,,1,,,3,1,,5,21,,,3,,,,,214.8,,66.6,104.6,,,3.6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5903045,PRJNA394629,Dan Cheng Lao Shu Yan,郸城老鼠眼,31.8,0.323829,53.6,0.545825,12.8,0.130346,0,0,,,90,,,,,,,,,,,,,,,,1,,,,3,11.8,7.2,,,,,,,,,147,,1,,,185,,1,,,2,3,,5,25.6,,,3,,,,,275.9,,98.2,177.4,,,5.2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5903045,PRJNA394629,Dan Cheng Lao Shu Yan,郸城老鼠眼,41.2,0.457778,41,0.455556,7.8,0.0866667,0,0,,,84,,,,,,,,,,,,,,,,1,,,,3,11.8,5.8,,,,,,,,,145,,1,,,87.2,,1,,,2,3,,6,22.6,,,3,,,,,121,,90,146.6,,,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5903044,PRJNA394629,Ye Xian Hong Gun Dou,叶县红滚豆,33,0.190311,122.6,0.707036,17.8,0.102653,0,0,,,59,,,,,,,,,,,,,,,,1,,,,3,7.6,15.2,,,,,,,,,147,,2,,,120,,1,,,2,4,,6,24.2,,,3,,,,,455.5,,173.4,331.6,,,5.6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5903044,PRJNA394629,Ye Xian Hong Gun Dou,叶县红滚豆,8.6,0.25,23.6,0.686046,2.2,0.0639535,0,0,,,64,,,,,,,,,,,,,,,,1,,,,3,8.2,13.9,,,,,,,,,145,,2,,,61,,1,,,2,4,,5,17,,,3,,,,,161.8,,34.4,62.4,,,3.6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5903058,PRJNA394629,He Nan Xiao You Dou,河南小油豆,13.6,0.115059,54,0.456853,50.2,0.424704,0.4,0.00338409,,,45,,,,,,,,,,,,,,,,1,,,,3,6.6,15.7,,,,,,,,,143,,2,,,107.6,,1,,,2,1,,5,21.4,,,1,,,,,596.8,,118.2,273.8,,,3,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5903058,PRJNA394629,He Nan Xiao You Dou,河南小油豆,4,0.136986,13.6,0.465753,11.6,0.39726,0,0,,,46,,,,,,,,,,,,,,,,1,,,,3,6.6,17.1,,,,,,,,,135,,2,,,54.8,,1,,,2,1,,6,14.6,,,1,,,,,86.4,,29.2,66,,,1.2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5903193,PRJNA394629,Chang Chun Man Cang Jin (SoyL06),长春满仓金,11,0.216535,22.8,0.448819,17,0.334646,0,0,,,36,,,,,,,,,,,,,,,,1,,,,2,4.8,16.8,,,,,,,,,117,,1,,,51.8,,1,,,2,1,,5,17.2,,,1,,,,,396.5,,50.8,107.6,,,0.6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5903193,PRJNA394629,Chang Chun Man Cang Jin (SoyL06),长春满仓金,5.2,0.26,11,0.55,3.8,0.19,0,0,,,36,,,,,,,,,,,,,,,,1,,,,2,7.4,13.5,,,,,,,,,114,,1,,,31.8,,1,,,3,1,,5,12.4,,,1,,,,,97,,20,38.6,,,0.4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5903191,PRJNA394629,Huai De Bai Hua Da Li,怀德白花大粒,7.4,0.175355,22.2,0.526066,12.6,0.298578,0,0,,,35,,,,,,,,,,,,,,,,1,,,,3,4,20.9,,,,,,,,,128,,1,,,65.4,,1,,,2,1,,5,14.8,,,1,,,,,457.9,,42.2,89.6,,,2.2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5903191,PRJNA394629,Huai De Bai Hua Da Li,怀德白花大粒,3.6,0.222222,9.2,0.567901,3.4,0.209877,0,0,,,35,,,,,,,,,,,,,,,,1,,,,3,4.2,14.9,,,,,,,,,111,,1,,,31.8,,2,,,3,1,,5,10.6,,,1,,,,,62.1,,16.2,32.2,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5902843,PRJNA394629,Cha Mo Shi Dou,茶秣食豆,33.2,0.380734,49.4,0.566514,4.6,0.0527523,0,0,,,55,,,,,,,,,,,,,,,,2,,,,3,3.4,11.4,,,,,,,,,128,,2,,,145.6,,2,,,2,4,,5,21.4,,,5,,,,,512.7,,87.2,145.8,,,3.2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5902843,PRJNA394629,Cha Mo Shi Dou,茶秣食豆,19.4,0.440909,22.4,0.509091,2.2,0.05,0,0,,,55,,,,,,,,,,,,,,,,2,,,,3,2.4,8.4,,,,,,,,,122,,2,,,53,,2,,,2,4,,5,15.4,,,5,,,,,133,,44,70.8,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5902845,PRJNA394629,Su Dou No.1,苏豆1号,28.6,0.397222,42.2,0.586111,1.2,0.0166667,0,0,,,81,,,,,,,,,,,,,,,,2,,,,3,13,20.5,,,,,,,,,200,,1,,,88.2,,1,,,3,2,,5,21,,,3,,,,,191.5,,72,116.6,,,4.6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5902845,PRJNA394629,Su Dou No.1,苏豆1号,17,0.467033,18.4,0.505495,1,0.0274725,0,0,,,80,,,,,,,,,,,,,,,,2,,,,3,14.4,19,,,,,,,,,200,,1,,,56,,1,,,2,2,,7,16.2,,,3,,,,,112.3,,36.4,56.8,,,2.2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5902844,PRJNA394629,Huai Yang Chun Dou,淮阳春豆,20.8,0.485981,17,0.397196,5,0.116822,0,0,,,67,,,,,,,,,,,,,,,,2,,,,3,9.8,13.7,,,,,,,,,145,,2,,,176.4,,1,,,2,1,,5,26.6,,,3,,,,,141.3,,42.8,69.8,,,3.6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5902844,PRJNA394629,Huai Yang Chun Dou,淮阳春豆,17.2,0.51497,15,0.449102,1.2,0.0359281,0,0,,,70,,,,,,,,,,,,,,,,2,,,,5,10.4,12.7,,,,,,,,,135,,2,,,62.8,,2,,,2,1,,6,20.4,,,3,,,,,92.2,,33.4,50.8,,,3,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
SRR5902847,PRJNA394629,58-161 (SoyL04),-,17.6,0.387665,26,0.572687,1.8,0.0396476,0,0,,,61,,,,,,,,,,,,,,,,2,,,,3,10.2,24.5,,,,,,,,,147,,1,,,57.4,,2,,,2,1,,5,14.6,,,1,,,,,385.9,,45.4,75,,,3.4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2015,Shan Xi,山西省
SRR5902847,PRJNA394629,58-161 (SoyL04),-,11.6,0.426471,14.2,0.522059,1.4,0.0514706,0,0,,,66,,,,,,,,,,,,,,,,2,,,,2,10,24.6,,,,,,,,,157,,1,,,45.4,,2,,,3,1,,6,15,,,1,,,,,243.2,,27.2,44.2,,,2.2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2015,Shan Xi,山西省
